Category,image1_index,image2_index,Noise,SNR,Resolution,Fourier Original,Fourier Noised,Fourier Ratio,Fourier Time,L2 Original,L2 Noised,L2 Ratio,L2 Time
CauchyDensity,07,09,0.0005590169943749475,100000.0,32,2.2079013989840837,2.2152741923988453,0.9966718370845201,0.0014999270439147948,0.029125840271993435,0.03852747661692298,0.7559758081638824,0.0
CauchyDensity,07,10,0.0005590169943749475,100000.0,32,2.9037766920276398,2.927015425599959,0.9920606043381012,0.0014807581901550293,0.035062795869266125,0.04336819048515282,0.8084910962856505,0.0
CauchyDensity,08,09,0.0005590169943749475,100000.0,32,1.6186177243504236,1.6370486574173497,0.9887413651491561,0.0015051960945129395,0.020112841490695733,0.032200582608928364,0.6246111051766802,0.0
CauchyDensity,08,10,0.0005590169943749475,100000.0,32,2.8111568940754745,2.824549406325258,0.9952585314245902,0.0015362739562988282,0.03335865550977125,0.041719299944707675,0.7995976815043124,0.0
CauchyDensity,09,10,0.0005590169943749475,100000.0,32,3.849778047551008,3.881329192465759,0.9918710463992603,0.0014403343200683593,0.04475622976411762,0.0515921564570497,0.8675006597442197,0.0
CauchyDensity,01,02,0.0008859822288549271,39810.71705534969,32,2.3234400541511646,2.3185463325045808,1.0021106852936157,0.0014328241348266601,0.06404417932594936,0.07468180297331864,0.8575607012170052,0.0
CauchyDensity,01,03,0.0008859822288549271,39810.71705534969,32,3.6614556083375396,3.6428621136038286,1.005104089628942,0.00149763822555542,0.06745867166968546,0.07740170293409877,0.87153989011225,0.0
CauchyDensity,01,04,0.0008859822288549271,39810.71705534969,32,2.2629397573267185,2.312224507683339,0.9786851362431065,0.0010097026824951172,0.05660255376293487,0.06938154578737361,0.8158156916307229,0.0
CauchyDensity,01,05,0.0008859822288549271,39810.71705534969,32,5.983522568544517,6.011235233415938,0.9953898551969205,0.0010075092315673829,0.0847619745166184,0.09403883867460258,0.9013507154199937,0.0
CauchyDensity,01,06,0.0008859822288549271,39810.71705534969,32,5.367941741557863,5.408723511902709,0.9924600009123966,0.000995039939880371,0.07968084593076377,0.08962321858599659,0.8890647667859332,0.0
CauchyDensity,01,07,0.0008859822288549271,39810.71705534969,32,3.178905448318662,3.225688486514526,0.9854967277865029,0.0011981964111328126,0.06700323016727106,0.0779585110543485,0.85947293324471,0.0
CauchyDensity,01,08,0.0008859822288549271,39810.71705534969,32,3.197659443713208,3.2122925167955585,0.9954446635834561,0.000499427318572998,0.06590136046178183,0.07657167308308667,0.8606493473150748,0.0
CauchyDensity,01,09,0.0008859822288549271,39810.71705534969,32,2.7863977907456534,2.829345814672075,0.9848205109097279,0.0008998394012451171,0.06348442502333125,0.074801584243391,0.8487042843472975,0.0
CauchyDensity,01,10,0.0008859822288549271,39810.71705534969,32,5.498380079773833,5.5803530571525455,0.9853104316986458,0.0010004043579101562,0.08028388518022536,0.09079358585798006,0.8842462209368618,0.0
CauchyDensity,02,03,0.0008859822288549271,39810.71705534969,32,2.1472069372103646,2.2479158252821207,0.9551989950250398,0.0015406608581542969,0.038486592102315385,0.05528659529758086,0.6961288155865047,0.0
CauchyDensity,02,04,0.0008859822288549271,39810.71705534969,32,0.9912345266725817,1.0696014973868613,0.9267325532866796,0.001110231876373291,0.03318215615763746,0.05205919143869594,0.6373928453482078,0.0
CauchyDensity,02,05,0.0008859822288549271,39810.71705534969,32,4.349934166183094,4.429577606844525,0.9820200823350816,0.0010051965713500977,0.06288954238714292,0.07519914359174676,0.8363066304128118,0.0
CauchyDensity,02,06,0.0008859822288549271,39810.71705534969,32,3.5710996026636264,3.6028483120279233,0.9911878861904051,0.0015076518058776856,0.05300967616983977,0.06634294110310941,0.7990251153842088,0.0
CauchyDensity,02,07,0.0008859822288549271,39810.71705534969,32,1.3512120326044121,1.449408858183681,0.9322504309085542,0.0010391950607299804,0.037529623457443505,0.054761672823042874,0.6853264614234285,0.0
CauchyDensity,02,08,0.0008859822288549271,39810.71705534969,32,1.1590490766044845,1.2129991528471478,0.9555234015489361,0.001000213623046875,0.03480384345739053,0.05314289918190982,0.6549105147285224,0.0
CauchyDensity,02,09,0.0008859822288549271,39810.71705534969,32,1.3589432050478067,1.4401040817243038,0.943642353558696,0.001125645637512207,0.03773602605989734,0.054634638704561624,0.6906978238468088,0.0
CauchyDensity,02,10,0.0008859822288549271,39810.71705534969,32,3.7614318313701487,3.778647614771869,0.9954439299038051,0.0014135599136352538,0.0534083831693969,0.06708402413397882,0.7961416128336426,0.0
CauchyDensity,03,04,0.0008859822288549271,39810.71705534969,32,1.6000459439786945,1.6668455058768696,0.9599245630967855,0.0017810583114624024,0.02513135922011104,0.04705528774682139,0.5340815118447273,0.0
CauchyDensity,03,05,0.0008859822288549271,39810.71705534969,32,3.497983734271409,3.550000982166266,0.9853472581680485,0.0010022759437561036,0.04855285347562155,0.06312250369323047,0.7691845322166548,0.0
CauchyDensity,03,06,0.0008859822288549271,39810.71705534969,32,2.649904418383409,2.7179160795685866,0.9749765411461957,0.001499485969543457,0.036629020158886506,0.054996864091242395,0.666020158860644,0.0
CauchyDensity,03,07,0.0008859822288549271,39810.71705534969,32,1.7473874668648177,1.7953745237354048,0.9732718403674646,0.001500391960144043,0.030557560355680465,0.05014675826056827,0.6093626271293531,0.0
CauchyDensity,03,08,0.0008859822288549271,39810.71705534969,32,1.6708756558541171,1.729760794310066,0.9659576407040513,0.0014352083206176757,0.02719852794504559,0.04851090752628911,0.5606682977494519,0.0
CauchyDensity,03,09,0.0008859822288549271,39810.71705534969,32,2.5448779931473604,2.5722583556400203,0.9893555161624319,0.000731801986694336,0.03571069390715271,0.05358709614414161,0.6664047219706786,0.0
CauchyDensity,03,10,0.0008859822288549271,39810.71705534969,32,2.69526580385011,2.722251798468796,0.9900868851904644,0.0010146498680114746,0.03544895196093497,0.053360071714896554,0.6643347885726074,0.0
CauchyDensity,04,05,0.0008859822288549271,39810.71705534969,32,4.338140601678552,4.386525257432007,0.988969707703956,0.0005051374435424804,0.04969982298044593,0.06410565083300077,0.7752799064456436,0.0
CauchyDensity,04,06,0.0008859822288549271,39810.71705534969,32,3.584767710924155,3.5671898183529036,1.0049276583154658,0.001010727882385254,0.040394760625536805,0.05646352245412665,0.7154134008971051,0.0
CauchyDensity,04,07,0.0008859822288549271,39810.71705534969,32,1.3990349116424676,1.486442218039925,0.9411969699617952,0.0010549187660217284,0.02008897352960519,0.0444497279354427,0.4519481774732512,0.0
CauchyDensity,04,08,0.0008859822288549271,39810.71705534969,32,1.354530710068462,1.4052247117753311,0.963924629789051,0.0013407468795776367,0.01791493972638367,0.043948570233580966,0.4076341876690887,0.0
CauchyDensity,04,09,0.0008859822288549271,39810.71705534969,32,1.71535513441001,1.7908840626243054,0.9578258973930351,0.001020824909210205,0.023086843257407133,0.04626128426812616,0.4990532282588159,0.0
CauchyDensity,04,10,0.0008859822288549271,39810.71705534969,32,3.7100924455717763,3.7814814567334,0.9811214171010924,0.0009986281394958497,0.041498020516689584,0.05832442095798218,0.7115033434551438,0.0
CauchyDensity,05,06,0.0008859822288549271,39810.71705534969,32,2.1402154181791966,2.211843127831694,0.9676162794950492,0.0010060548782348632,0.026454796145625487,0.048495216996750475,0.5455135121345709,0.0
CauchyDensity,05,07,0.0008859822288549271,39810.71705534969,32,3.896240571404284,3.9373661999242673,0.9895550410015775,0.00149763822555542,0.04691733726652071,0.06174665359848659,0.7598361130888986,0.0
CauchyDensity,05,08,0.0008859822288549271,39810.71705534969,32,3.441237173788875,3.443092340166017,0.9994611918026419,0.0010052919387817383,0.04194253453432244,0.05787970530039539,0.724650105190427,0.0
CauchyDensity,05,09,0.0008859822288549271,39810.71705534969,32,3.890800329203043,3.894207526602836,0.9991250601370067,0.001499772071838379,0.04553438276675465,0.06089716339030462,0.7477258419232732,0.0
CauchyDensity,05,10,0.0008859822288549271,39810.71705534969,32,1.8304335201040967,1.9115845002942087,0.9575477933737053,0.0015001893043518066,0.024286628845600552,0.04696998925414655,0.5170669448994287,0.0
CauchyDensity,06,07,0.0008859822288549271,39810.71705534969,32,2.7075246097386434,2.652691603610392,1.0206707052013217,0.000999295711517334,0.0326717411307128,0.050776188985282224,0.6434461069967834,0.0
CauchyDensity,06,08,0.0008859822288549271,39810.71705534969,32,2.6199830215919917,2.674410107604804,0.979648937962788,0.0015006303787231446,0.03184526481681745,0.05138807924526621,0.619701403215046,0.0
CauchyDensity,06,09,0.0008859822288549271,39810.71705534969,32,3.805286628474683,3.8573028888105014,0.9865148623701006,0.001189744472503662,0.04457909918934019,0.05991521179762295,0.7440364116531222,0.00032477378845214845
CauchyDensity,06,10,0.0008859822288549271,39810.71705534969,32,0.6661820364960239,0.8002526595430389,0.8324646329528325,0.0014095425605773926,0.010853563389956486,0.041147037103893815,0.26377508938376015,0.0
CauchyDensity,07,08,0.0008859822288549271,39810.71705534969,32,0.9148980655929637,1.0321943177554727,0.8863622380545826,0.0015053272247314454,0.012739170718498933,0.04202937717854838,0.30310158212387106,0.0
CauchyDensity,07,09,0.0008859822288549271,39810.71705534969,32,2.2079013989840837,2.2631977169731146,0.9755671731310395,0.001499807834625244,0.029125840271993435,0.04935554213659481,0.590122993510753,0.0
CauchyDensity,07,10,0.0008859822288549271,39810.71705534969,32,2.9037766920276398,2.9733137331915414,0.9766129485806865,0.0016176700592041016,0.035062795869266125,0.053781005711440635,0.6519550054045818,0.0
CauchyDensity,08,09,0.0008859822288549271,39810.71705534969,32,1.6186177243504236,1.6685621348188306,0.9700673954980826,0.0011240482330322266,0.020112841490695733,0.04473459719924317,0.44960372396146236,0.0
CauchyDensity,08,10,0.0008859822288549271,39810.71705534969,32,2.8111568940754745,2.7834413381133762,1.009957298392674,0.001271820068359375,0.03335865550977125,0.051679826087758986,0.6454869924121641,0.0
CauchyDensity,09,10,0.0008859822288549271,39810.71705534969,32,3.849778047551008,3.8804719669461463,0.9920901581929753,0.0015458941459655761,0.04475622976411762,0.060181556989322635,0.7436868037837279,0.0
CauchyDensity,01,02,0.0014041872031536975,15848.93192461114,32,2.3234400541511646,2.3543545267233434,0.9868692364632086,0.0009550809860229492,0.06404417932594936,0.08864628416511937,0.7224688539302534,0.0
CauchyDensity,01,03,0.0014041872031536975,15848.93192461114,32,3.6614556083375396,3.82447056365343,0.9573758112128948,0.0014862775802612304,0.06745867166968546,0.09487300591721592,0.7110417870447616,0.0
CauchyDensity,01,04,0.0014041872031536975,15848.93192461114,32,2.2629397573267185,2.37638832555329,0.9522600885525906,0.0014991998672485352,0.05660255376293487,0.08487671894138897,0.6668796163294363,0.0
CauchyDensity,01,05,0.0014041872031536975,15848.93192461114,32,5.983522568544517,6.035860247653379,0.9913288782441227,0.0015001416206359864,0.0847619745166184,0.10607329660935427,0.7990887171988158,0.0
CauchyDensity,01,06,0.0014041872031536975,15848.93192461114,32,5.367941741557863,5.458373348169909,0.9834324988703154,0.0015958309173583984,0.07968084593076377,0.10218826704346781,0.7797455445336982,0.0
CauchyDensity,01,07,0.0014041872031536975,15848.93192461114,32,3.178905448318662,3.204547614696297,0.9919981946094238,0.0014999628067016602,0.06700323016727106,0.09120128561658677,0.7346741848459775,0.0
CauchyDensity,01,08,0.0014041872031536975,15848.93192461114,32,3.197659443713208,3.351886530860804,0.953987974912746,0.0015001654624938964,0.06590136046178183,0.0928515202190336,0.7097499352333999,0.0
CauchyDensity,01,09,0.0014041872031536975,15848.93192461114,32,2.7863977907456534,2.8346497872438263,0.9829777926305707,0.001504659652709961,0.06348442502333125,0.09057626346023497,0.7008947222823158,0.0
CauchyDensity,01,10,0.0014041872031536975,15848.93192461114,32,5.498380079773833,5.57353535904505,0.9865156898755022,0.001495194435119629,0.08028388518022536,0.10298863466798662,0.7795412128633754,0.0
CauchyDensity,02,03,0.0014041872031536975,15848.93192461114,32,2.1472069372103646,2.2523765768171713,0.953307257458954,0.0016314268112182617,0.038486592102315385,0.07363406284215798,0.5226737547378754,0.0
CauchyDensity,02,04,0.0014041872031536975,15848.93192461114,32,0.9912345266725817,1.2629791181995174,0.7848384129150684,0.001280069351196289,0.03318215615763746,0.07217818142221252,0.45972557778278683,0.0
CauchyDensity,02,05,0.0014041872031536975,15848.93192461114,32,4.349934166183094,4.307972667617454,1.0097404282253366,0.0005000114440917968,0.06288954238714292,0.08832774608620926,0.7120021190822842,0.0
CauchyDensity,02,06,0.0014041872031536975,15848.93192461114,32,3.5710996026636264,3.7191149449524623,0.9602014607024393,0.0007860064506530762,0.05300967616983977,0.08402867253115794,0.6308522385639702,0.0
CauchyDensity,02,07,0.0014041872031536975,15848.93192461114,32,1.3512120326044121,1.5376689864144861,0.8787405121274823,0.0015003681182861328,0.037529623457443505,0.07384372651867581,0.5082303565483236,0.0
CauchyDensity,02,08,0.0014041872031536975,15848.93192461114,32,1.1590490766044845,1.3400014132612854,0.8649610852152757,0.001494598388671875,0.03480384345739053,0.07246391453205125,0.4802920692615435,0.0
CauchyDensity,02,09,0.0014041872031536975,15848.93192461114,32,1.3589432050478067,1.5342282087626438,0.8857503709593474,0.0009953975677490234,0.03773602605989734,0.07367127985326691,0.512221670847272,0.0
CauchyDensity,02,10,0.0014041872031536975,15848.93192461114,32,3.7614318313701487,3.8358659239171815,0.9805952309013395,0.001503920555114746,0.0534083831693969,0.08390557408002888,0.6365296198135317,0.0
CauchyDensity,03,04,0.0014041872031536975,15848.93192461114,32,1.6000459439786945,1.747936998361104,0.9153910841631737,0.0008580565452575683,0.02513135922011104,0.06685100945106934,0.3759308861073457,0.0
CauchyDensity,03,05,0.0014041872031536975,15848.93192461114,32,3.497983734271409,3.5170984163804513,0.9945652126138927,0.0015215516090393067,0.04855285347562155,0.07878946121028561,0.6162353788159068,0.0
CauchyDensity,03,06,0.0014041872031536975,15848.93192461114,32,2.649904418383409,2.692403927389427,0.9842150323086084,0.0014964580535888673,0.036629020158886506,0.07278516031720084,0.5032484643745466,0.0
CauchyDensity,03,07,0.0014041872031536975,15848.93192461114,32,1.7473874668648177,1.8387712964439018,0.9503016880044755,0.0015239953994750977,0.030557560355680465,0.0712730690625318,0.4287392244730002,0.0
CauchyDensity,03,08,0.0014041872031536975,15848.93192461114,32,1.6708756558541171,1.7751760268163572,0.941245054357063,0.0010489821434020996,0.02719852794504559,0.06818108125784636,0.3989160547657867,0.0
CauchyDensity,03,09,0.0014041872031536975,15848.93192461114,32,2.5448779931473604,2.5900114853443568,0.9825740185121242,0.001481020450592041,0.03571069390715271,0.0721518772387095,0.49493783493680066,0.0
CauchyDensity,03,10,0.0014041872031536975,15848.93192461114,32,2.69526580385011,2.77983268774305,0.9695784266924353,0.001435708999633789,0.03544895196093497,0.07160384629909358,0.495070499605043,0.0
CauchyDensity,04,05,0.0014041872031536975,15848.93192461114,32,4.338140601678552,4.510537462054776,0.9617790868989505,0.001500248908996582,0.04969982298044593,0.0813358474977276,0.6110445087799014,0.0
CauchyDensity,04,06,0.0014041872031536975,15848.93192461114,32,3.584767710924155,3.6259203763641032,0.9886504221912302,0.0016877055168151855,0.040394760625536805,0.07542070464784578,0.5355924585184924,0.0
CauchyDensity,04,07,0.0014041872031536975,15848.93192461114,32,1.3990349116424676,1.5909280279213065,0.8793829055048047,0.0010186076164245606,0.02008897352960519,0.06633038266015738,0.3028623192561803,0.0
CauchyDensity,04,08,0.0014041872031536975,15848.93192461114,32,1.354530710068462,1.4591771547656418,0.928283934301324,0.0015000462532043456,0.01791493972638367,0.06515339779025121,0.2749655479835044,0.0
CauchyDensity,04,09,0.0014041872031536975,15848.93192461114,32,1.71535513441001,1.8677496140013197,0.9184074361740427,0.0014997124671936035,0.023086843257407133,0.0677462507351296,0.3407840730208192,0.0
CauchyDensity,04,10,0.0014041872031536975,15848.93192461114,32,3.7100924455717763,3.7611916620794568,0.9864140886456637,0.0010062575340270997,0.041498020516689584,0.07583920947490563,0.5471842441925878,0.0
CauchyDensity,05,06,0.0014041872031536975,15848.93192461114,32,2.1402154181791966,2.242660332464817,0.9543199151460323,0.0015439629554748536,0.026454796145625487,0.06928426754314876,0.38182977295891896,0.0
CauchyDensity,05,07,0.0014041872031536975,15848.93192461114,32,3.896240571404284,3.9109640356530626,0.9962353363225648,0.0015054702758789062,0.04691733726652071,0.07820414095869817,0.5999341811234662,0.0
CauchyDensity,05,08,0.0014041872031536975,15848.93192461114,32,3.441237173788875,3.53028939744257,0.9747748091932047,0.0009951472282409668,0.04194253453432244,0.07581154866350089,0.553247299042652,0.0
CauchyDensity,05,09,0.0014041872031536975,15848.93192461114,32,3.890800329203043,3.973366143211288,0.9792201848426898,0.001505279541015625,0.04553438276675465,0.07845292076011538,0.5804039202821348,0.0
CauchyDensity,05,10,0.0014041872031536975,15848.93192461114,32,1.8304335201040967,1.9811381384803959,0.923930282573887,0.0014995217323303222,0.024286628845600552,0.06834718390965877,0.3553420559024435,0.0
CauchyDensity,06,07,0.0014041872031536975,15848.93192461114,32,2.7075246097386434,2.8373604198126756,0.9542406353569265,0.0010008096694946289,0.0326717411307128,0.07183389612961173,0.4548234592727971,0.0
CauchyDensity,06,08,0.0014041872031536975,15848.93192461114,32,2.6199830215919917,2.687031848246279,0.9750472527156507,0.0009945988655090331,0.03184526481681745,0.07162190204562849,0.44463025844426257,0.0
CauchyDensity,06,09,0.0014041872031536975,15848.93192461114,32,3.805286628474683,3.9030451831445965,0.974953260830265,0.0015002608299255372,0.04457909918934019,0.07822166098013368,0.5699073457499472,0.0
CauchyDensity,06,10,0.0014041872031536975,15848.93192461114,32,0.6661820364960239,0.9473441014358318,0.7032102015374692,0.0015005111694335938,0.010853563389956486,0.06452635584981126,0.16820356964243832,0.0
CauchyDensity,07,08,0.0014041872031536975,15848.93192461114,32,0.9148980655929637,1.1636222664944937,0.7862500503270431,0.0010062575340270997,0.012739170718498933,0.06462209105030961,0.19713337206283266,0.0
CauchyDensity,07,09,0.0014041872031536975,15848.93192461114,32,2.2079013989840837,2.2451559228255062,0.983406709768942,0.0014996528625488281,0.029125840271993435,0.06925071278520553,0.4205854221650087,0.0
CauchyDensity,07,10,0.0014041872031536975,15848.93192461114,32,2.9037766920276398,3.0080020819761417,0.9653506257282808,0.0008319854736328125,0.035062795869266125,0.07208190852681572,0.4864299043389252,0.0003307104110717773
CauchyDensity,08,09,0.0014041872031536975,15848.93192461114,32,1.6186177243504236,1.8063008800471034,0.8960952974280866,0.0010048985481262208,0.020112841490695733,0.0669334549925753,0.30049011354526345,0.0
CauchyDensity,08,10,0.0014041872031536975,15848.93192461114,32,2.8111568940754745,2.9269687027167755,0.9604328503636523,0.0013335943222045898,0.03335865550977125,0.0715756465248781,0.46606153250989524,0.0
CauchyDensity,09,10,0.0014041872031536975,15848.93192461114,32,3.849778047551008,3.8818632310334045,0.991734591979982,0.0015068650245666504,0.04475622976411762,0.07747969704690047,0.5776510682150127,0.0
CauchyDensity,01,02,0.0022254867392193065,6309.57344480193,32,2.3234400541511646,2.710073447431617,0.8573347177557599,0.0009999036788940429,0.06404417932594936,0.12027680930324842,0.5324732148861523,0.0004995465278625488
CauchyDensity,01,03,0.0022254867392193065,6309.57344480193,32,3.6614556083375396,3.84307186837217,0.9527419038063532,0.001164078712463379,0.06745867166968546,0.12129531469289796,0.5561523282286787,0.0
CauchyDensity,01,04,0.0022254867392193065,6309.57344480193,32,2.2629397573267185,2.6407033060874747,0.8569458568518782,0.0010195493698120118,0.05660255376293487,0.11675840143435016,0.48478356218983376,0.0
CauchyDensity,01,05,0.0022254867392193065,6309.57344480193,32,5.983522568544517,6.215839096754541,0.9626250736877467,0.00100250244140625,0.0847619745166184,0.13437918583266562,0.6307671384627038,0.0
CauchyDensity,01,06,0.0022254867392193065,6309.57344480193,32,5.367941741557863,5.592308483187931,0.9598794053824861,0.0010002017021179198,0.07968084593076377,0.1297511863990874,0.6141049507299473,0.0
