Res,Noise_Param,Scale_Param,Distances_Classic,Distances_Noised,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear,CI_Distances_Classic,CI_Distances_Noised,Cumsum_Classic,Cumsum_Noised,Ratios_emd_cumsum
100.0,0.001,100.0,0.2998546206322528,0.2999705296954675,0.9998418089661364,0.2258356660500426,0.2263736359409734,0.9976626281720707,1.1610968010709708e-17,0.0009503241924918572,29.68560744259305,29.697082439851286,0.0101010101010101
100.0,0.001,200.0,0.2998546206322528,0.2998865821015096,1.0000701138149608,0.2258356660500426,0.22634440972007208,0.9977945724591541,1.1610968010709708e-17,0.0008317281125472865,29.68560744259305,29.688771628049462,0.010101010101010097
100.0,0.001,300.0,0.2998546206322526,0.30042249648744934,0.9983230523884865,0.2258356660500426,0.22618648646172854,0.9984888860027789,0.0,0.0009170514925493711,29.685607442593046,29.74182715225749,0.0101010101010101
100.0,0.001,400.0,0.2998546206322528,0.30032573330745593,0.9986029199440175,0.2258356660500426,0.22645454159126985,0.9973012174972155,1.1610968010709708e-17,0.0008221604798314837,29.68560744259305,29.73224759743814,0.0101010101010101
100.0,0.001,500.0,0.29985462063225293,0.3001570009553332,0.9991500963498376,0.2258356660500426,0.2261936718889707,0.9984591594259153,1.1610968010709708e-17,0.0007875580983315957,29.68560744259305,29.71554309457799,0.0101010101010101
100.0,0.001,600.0,0.2998546206322526,0.3002760911359086,0.9987634382564188,0.2258356660500426,0.2264180944620603,0.9974623161579774,0.0,0.0008133453123837233,29.685607442593046,29.72733302245495,0.010101010101010102
100.0,0.001,700.0,0.299854620632253,0.29997519799184635,0.9997560834491136,0.2258356660500426,0.22607792215070027,0.9989646034661226,0.0,0.000790272521860757,29.68560744259305,29.697544601192803,0.010101010101010097
100.0,0.001,800.0,0.2998546206322528,0.30035364936478914,0.99854677596925,0.2258356660500426,0.2260197123651257,0.9992315284279811,1.1610968010709708e-17,0.0009078101935216242,29.68560744259305,29.73501128711413,0.0101010101010101
100.0,0.001,900.0,0.29985462063225266,0.29939925725787114,1.0016763319850723,0.2258356660500426,0.2263522699076286,0.9977507316444246,1.1610968010709708e-17,0.0007793969606489618,29.68560744259305,29.640526468529256,0.010101010101010097
100.0,0.001,1000.0,0.29985462063225293,0.2999609504147915,0.9997759210958351,0.2258356660500426,0.22634894227373376,0.9977649230422481,1.1610968010709708e-17,0.0007153950815437747,29.68560744259305,29.696134091064366,0.010101010101010098
100.0,0.0015505157798326253,100.0,0.2998546206322528,0.29991421504322535,1.0001430375954847,0.2258356660500426,0.22696643047217338,0.9951041812610535,1.1610968010709708e-17,0.0011585206711575934,29.68560744259305,29.691507289279322,0.010101010101010097
100.0,0.0015505157798326253,200.0,0.2998546206322528,0.3011209062662509,0.9962166330167398,0.2258356660500426,0.22718448737148403,0.9941570381903355,1.1610968010709708e-17,0.0012950282018685457,29.68560744259305,29.81096972035884,0.0101010101010101
100.0,0.0015505157798326253,300.0,0.2998546206322526,0.29959661662267295,1.0011874961369018,0.2258356660500426,0.22674898128137186,0.9960703682111139,0.0,0.001127879601953497,29.685607442593046,29.660065045644625,0.0101010101010101
100.0,0.0015505157798326253,400.0,0.2998546206322528,0.3017255436567177,0.9942703983792824,0.2258356660500426,0.22712707487870581,0.9944112811050327,1.1610968010709708e-17,0.0013716495225415762,29.68560744259305,29.870828822015056,0.0101010101010101
100.0,0.0015505157798326253,500.0,0.29985462063225293,0.3001040476532211,0.9995920335116708,0.2258356660500426,0.2267730582583475,0.9959660761609993,1.1610968010709708e-17,0.0012899723358703451,29.68560744259305,29.710300717668893,0.010101010101010098
100.0,0.0015505157798326253,600.0,0.2998546206322526,0.30040197115916983,0.9986599813615952,0.2258356660500426,0.22714973456676496,0.9942999524603872,0.0,0.0013764583538477158,29.685607442593046,29.73979514475781,0.010101010101010102
100.0,0.0015505157798326253,700.0,0.299854620632253,0.299447555211821,1.0019342838836218,0.2258356660500426,0.22706887929365116,0.9946809785322586,0.0,0.001500950099907178,29.68560744259305,29.645307965970282,0.0101010101010101
100.0,0.0015505157798326253,800.0,0.2998546206322528,0.30000525509103054,0.9999053878834663,0.2258356660500426,0.22682499381825857,0.9957202548577123,1.1610968010709708e-17,0.0012637099866578724,29.68560744259305,29.70052025401203,0.010101010101010098
100.0,0.0015505157798326253,900.0,0.29985462063225266,0.3006610801660439,0.9976051363326199,0.2258356660500426,0.22710520884486404,0.9944980997997211,1.1610968010709708e-17,0.0010682911527488477,29.68560744259305,29.76544693643835,0.0101010101010101
100.0,0.0015505157798326253,1000.0,0.29985462063225293,0.30085055752127793,0.9970970433080276,0.2258356660500426,0.22700153658170574,0.9949548624844521,1.1610968010709708e-17,0.001271167491891406,29.68560744259305,29.78420519460651,0.010101010101010102
100.0,0.002404099183509972,100.0,0.2998546206322528,0.3009058827763536,0.9974557912825424,0.2258356660500426,0.22808502077236867,0.9903887681919961,1.1610968010709708e-17,0.0019356583801492268,29.68560744259305,29.78968239485901,0.0101010101010101
100.0,0.002404099183509972,200.0,0.2998546206322528,0.3012712867642465,0.9966265655956073,0.2258356660500426,0.22833765214539486,0.9892966220882132,1.1610968010709708e-17,0.0022928674142505454,29.68560744259305,29.825857389660417,0.010101010101010097
100.0,0.002404099183509972,300.0,0.2998546206322526,0.3002703671317371,0.9993005099866521,0.2258356660500426,0.228341947079954,0.9891920445701123,0.0,0.0016460291668890306,29.685607442593046,29.726766346041977,0.0101010101010101
