Noise_Param,Distances_Classic,Distances_Noised,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear
0.09614285714285714,4242.640687119286,4334.836590070215,0.9791436985000053,14.142135623730956,15.686797149687875,0.901602910917637
0.1437142857142857,4242.640687119286,4376.883926976956,0.9702722178364139,14.142135623730956,17.412910603684608,0.8122577466139965
0.19128571428571428,4242.640687119286,4442.880909610409,0.9563452097279973,14.142135623730956,19.539497632408033,0.7238790223725385
0.23885714285714285,4242.640687119286,4503.161586242282,0.9439363265086237,14.142135623730956,22.078133169263527,0.640643533377981
0.2864285714285714,4242.640687119286,4504.754946837033,0.9451395209487241,14.142135623730956,24.660419728793695,0.5735746984111527
0.33399999999999996,4242.640687119286,4566.243640203091,0.931951162013692,14.142135623730956,27.443553256758616,0.5154065350329492
0.38157142857142856,4242.640687119286,4673.1209858856755,0.9126947389855181,14.142135623730956,30.53129553926005,0.4633052435832012
0.42914285714285716,4242.640687119286,4658.40574889773,0.9163582159463598,14.142135623730956,33.378516257099776,0.4237611820778328
0.4767142857142857,4242.640687119286,4772.782657615754,0.8953442906828522,14.142135623730956,36.51058099911877,0.3874206354028686
0.5242857142857142,4242.640687119286,4772.044626988666,0.8982494021935886,14.142135623730956,39.768838233702866,0.3556934395219827
0.5718571428571428,4242.640687119286,4930.249752424903,0.8701704060147835,14.142135623730956,42.90001252159983,0.3297010715803434
0.6194285714285714,4242.640687119286,4802.46085366274,0.8930025530330099,14.142135623730956,45.95071251629774,0.3078285375665435
0.6669999999999999,4242.640687119286,4903.178974715813,0.8780038602101117,14.142135623730956,49.203453153366475,0.2874621433851372
0.7145714285714285,4242.640687119286,5073.761591377506,0.8504575521274331,14.142135623730956,52.545131734328116,0.26918867252677947
0.7621428571428571,4242.640687119286,5185.5614696756,0.8334076971077932,14.142135623730956,55.85593112857678,0.25325420861191944
0.8097142857142857,4242.640687119286,5191.650422142974,0.8328521235705695,14.142135623730956,59.02555334833475,0.2396404836796052
0.8572857142857143,4242.640687119286,5287.745285848952,0.8174415900136297,14.142135623730956,62.06437451856001,0.22790086779586619
0.9048571428571428,4242.640687119286,5236.50420439136,0.8288076907079629,14.142135623730956,65.5825425489096,0.21567516920795726
0.9524285714285714,4242.640687119286,5464.681147938593,0.7928210142475869,14.142135623730956,68.87683921595914,0.20536046988891632
1.0,4242.640687119286,5502.320876672856,0.7870753114836349,14.142135623730956,72.13557938141831,0.19608924778698428
0.001,33941.1254969543,27041.63825250588,1.2675711817416724,28.284271247461913,28.284647852174043,0.9999866876536799
0.04857142857142857,33941.1254969543,28862.830714227934,1.1816140295755844,28.284271247461913,29.102016933266388,0.9719046544486538
0.09614285714285714,33941.1254969543,31135.238827041736,1.093316733909951,28.284271247461913,31.366981514048398,0.9017337996753169
0.1437142857142857,33941.1254969543,32649.072268158685,1.0413721491898351,28.284271247461913,34.79523696719557,0.8128990816946593
0.19128571428571428,33941.1254969543,34268.60643512803,0.9914734538997017,28.284271247461913,39.15690071479221,0.7223581989266762
0.23885714285714285,33941.1254969543,35329.83102073087,0.9613964156854918,28.284271247461913,44.10551597689018,0.6413063196750468
0.2864285714285714,33941.1254969543,35823.40306641763,0.9484165440902999,28.284271247461913,49.3370374667002,0.5733148194491574
0.33399999999999996,33941.1254969543,36513.07523423393,0.9316322733035155,28.284271247461913,55.06896818759967,0.5136391122489326
0.38157142857142856,33941.1254969543,36492.63790377347,0.931740288440293,28.284271247461913,60.906723216526316,0.4644163488222203
0.42914285714285716,33941.1254969543,36633.19941447571,0.9284350538496114,28.284271247461913,66.97673492927406,0.42231968999552505
0.4767142857142857,33941.1254969543,37044.624312541695,0.9194582322421812,28.284271247461913,73.06550108775394,0.38712768098406125
0.5242857142857142,33941.1254969543,37820.96578501612,0.8994387762029529,28.284271247461913,79.34271764138555,0.3564989157686436
0.5718571428571428,33941.1254969543,37807.65432164719,0.9015311550944599,28.284271247461913,85.63839516751646,0.3302955703901086
0.6194285714285714,33941.1254969543,38389.67448493246,0.8883471125420569,28.284271247461913,92.05344724011503,0.3072740087319589
0.6669999999999999,33941.1254969543,38114.47308179026,0.8930908610738235,28.284271247461913,98.44832296148765,0.2873152302798604
0.7145714285714285,33941.1254969543,38939.19088400779,0.8787475572898686,28.284271247461913,104.9323693965205,0.2695592543713755
0.7621428571428571,33941.1254969543,38751.77728338127,0.8799125581861241,28.284271247461913,111.37012358138873,0.2539795324481284
0.8097142857142857,33941.1254969543,40432.13458399484,0.8456771929155151,28.284271247461913,117.94681635716648,0.23981634901952883
0.8572857142857143,33941.1254969543,39620.82804628386,0.861831761271831,28.284271247461913,124.6204276135274,0.2269749220772512
0.9048571428571428,33941.1254969543,40597.422248553914,0.8435637519575436,28.284271247461913,131.1340509693005,0.2157015587977601
0.9524285714285714,33941.1254969543,40938.688394144614,0.8359668346996288,28.284271247461913,137.5438212896035,0.20564766717241054
1.0,33941.1254969543,41144.87098894143,0.8373491138149535,28.284271247461913,144.1864447377107,0.1961751289078657
