Res,Noise_Param,Scale_Param,Distances_Classic,Distances_Noised,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear,CI_Distances_Classic,CI_Distances_Noised,Cumsum_Classic,Cumsum_Noised,Ratios_emd_cumsum
100.0,0.00896150501946605,500.0,0.29985462063225293,0.31282430515423093,0.968284401627575,0.2258356660500426,0.2594981954943278,0.8723759311494723,1.1610968010709708e-17,0.006532926158443522,29.68560744259305,30.969606210268875,0.010101010101010097
100.0,0.00896150501946605,1000.0,0.29985462063225293,0.30984655220821805,0.9792718036130601,0.2258356660500426,0.25758053257588037,0.8782855002581121,1.1610968010709708e-17,0.006965915411379558,29.68560744259305,30.67480866861359,0.0101010101010101
100.0,0.013894954943731374,100.0,0.2998546206322528,0.3155666992573649,0.9699455730397378,0.2258356660500426,0.2986904052557562,0.758441714067881,1.1610968010709708e-17,0.00950263494517017,29.68560744259305,31.24110322647913,0.0101010101010101
100.0,0.013894954943731374,200.0,0.2998546206322528,0.31328280039172735,0.9797284162688433,0.2258356660500426,0.29740645238701535,0.7610231589508462,1.1610968010709708e-17,0.010291247957902098,29.68560744259305,31.014997238781017,0.010101010101010098
100.0,0.013894954943731374,500.0,0.29985462063225293,0.311552104438893,0.983447591367446,0.2258356660500426,0.29908812031386545,0.7575971417335388,1.1610968010709708e-17,0.009564982510137708,29.68560744259305,30.843658339450407,0.0101010101010101
100.0,0.013894954943731374,1000.0,0.29985462063225293,0.3163437543309821,0.9724844407185411,0.2258356660500426,0.29747620346277104,0.7616869830476165,1.1610968010709708e-17,0.010973932622218612,29.68560744259305,31.31803167876723,0.0101010101010101
100.0,0.021544346900318832,100.0,0.2998546206322528,0.32288402402370037,0.9770719068879734,0.2258356660500426,0.37780290718555726,0.6001437709537035,1.1610968010709708e-17,0.01466243839317853,29.68560744259305,31.965518378346346,0.010101010101010098
100.0,0.021544346900318832,200.0,0.2998546206322528,0.3195689821187554,0.9844204145807278,0.2258356660500426,0.37677427598567875,0.6018033323174761,1.1610968010709708e-17,0.01489761463635574,29.68560744259305,31.637329229756798,0.010101010101010097
100.0,0.021544346900318832,500.0,0.29985462063225293,0.31447416206878265,1.0092294142530682,0.2258356660500426,0.3734857596026648,0.6073689163878424,1.1610968010709708e-17,0.014851044218840405,29.68560744259305,31.132942044809482,0.0101010101010101
100.0,0.021544346900318832,1000.0,0.29985462063225293,0.33843489320200254,0.9250445810413024,0.2258356660500426,0.3818103984471876,0.5939161689147098,1.1610968010709708e-17,0.014478439376205115,29.68560744259305,33.505054426998264,0.010101010101010097
100.0,0.03340484983513244,100.0,0.2998546206322528,0.34630238704642374,0.9502879282875293,0.2258356660500426,0.5176337861919417,0.43906181577638104,1.1610968010709708e-17,0.021989130840639422,29.68560744259305,34.28393631759596,0.010101010101010098
100.0,0.03340484983513244,200.0,0.2998546206322528,0.33014717867002746,0.9734641668641596,0.2258356660500426,0.5240039635954749,0.43296624045825366,1.1610968010709708e-17,0.017968078189573557,29.68560744259305,32.68457068833273,0.010101010101010098
100.0,0.03340484983513244,500.0,0.29985462063225293,0.344345807703326,0.9497822678699809,0.2258356660500426,0.5244819518194417,0.43290613029174396,1.1610968010709708e-17,0.02122709383548577,29.68560744259305,34.09023496262927,0.010101010101010104
100.0,0.03340484983513244,1000.0,0.29985462063225293,0.3392043003305105,0.9698900599459777,0.2258356660500426,0.5165493626314658,0.43992226971702647,1.1610968010709708e-17,0.020611496206322914,29.68560744259305,33.58122573272055,0.0101010101010101
100.0,0.0517947467923121,100.0,0.2998546206322528,0.3999453058776781,0.8448859582900617,0.2258356660500426,0.7525588289425221,0.30127007301200726,1.1610968010709708e-17,0.029007058272993876,29.68560744259305,39.59458528189015,0.010101010101010098
100.0,0.0517947467923121,200.0,0.2998546206322528,0.38848626235800104,0.8745674260600592,0.2258356660500426,0.7620266830175839,0.29832512884194456,1.1610968010709708e-17,0.028394581826883997,29.68560744259305,38.46013997344212,0.010101010101010097
100.0,0.0517947467923121,500.0,0.29985462063225293,0.38219965750772306,0.8905856707388974,0.2258356660500426,0.7588933470647039,0.2994213857008086,1.1610968010709708e-17,0.027684993522606022,29.68560744259305,37.837766093264584,0.0101010101010101
100.0,0.0517947467923121,1000.0,0.29985462063225293,0.39176177750186336,0.8726729022016511,0.2258356660500426,0.7609581965267914,0.29835636087447664,1.1610968010709708e-17,0.02866240784266946,29.68560744259305,38.784415972684485,0.010101010101010098
100.0,0.08030857221391513,100.0,0.2998546206322528,0.4602389410511922,0.7770931798537971,0.2258356660500426,1.1509739309115548,0.19703933803102036,1.1610968010709708e-17,0.04365227096976128,29.68560744259305,45.56365516406804,0.010101010101010098
100.0,0.08030857221391513,200.0,0.2998546206322528,0.46644191973677956,0.7340287694555806,0.2258356660500426,1.1582004452085717,0.19572500981082774,1.1610968010709708e-17,0.03802171539942647,29.68560744259305,46.17775005394119,0.010101010101010098
100.0,0.08030857221391513,500.0,0.29985462063225293,0.49265496438790507,0.7160425446842099,0.2258356660500426,1.1525796236914636,0.19690249839144816,1.1610968010709708e-17,0.04215344888556803,29.68560744259305,48.772841474402604,0.0101010101010101
100.0,0.08030857221391513,1000.0,0.29985462063225293,0.49240389875004115,0.7437567479878844,0.2258356660500426,1.1563003042966526,0.19598710238413386,1.1610968010709708e-17,0.045577314467980176,29.68560744259305,48.747985976254085,0.010101010101010098
100.0,0.12451970847350319,100.0,0.2998546206322528,0.5998354321341391,0.5756277380103959,0.2258356660500426,1.7670488073619126,0.12861928024773345,1.1610968010709708e-17,0.047192055107939036,29.68560744259305,59.38370778127982,0.010101010101010093
100.0,0.12451970847350319,200.0,0.2998546206322528,0.6520381777492006,0.5494066689951908,0.2258356660500426,1.7577006179316368,0.12925530725187692,1.1610968010709708e-17,0.06266961271033782,29.68560744259305,64.55177959717088,0.010101010101010098
100.0,0.12451970847350319,500.0,0.29985462063225293,0.6593043634746651,0.5495166952277636,0.2258356660500426,1.7870934787514094,0.1269703951322924,1.1610968010709708e-17,0.061788024898301465,29.68560744259305,65.27113198399189,0.010101010101010095
100.0,0.12451970847350319,1000.0,0.29985462063225293,0.5881141847057342,0.5860501431175266,0.2258356660500426,1.7654923764401715,0.12848905120618162,1.1610968010709708e-17,0.04733509842042776,29.68560744259305,58.223304285867734,0.010101010101010091
100.0,0.19306977288832497,100.0,0.2998546206322528,0.9249321711716632,0.37493241749122896,0.2258356660500426,2.7224979855466143,0.08335600502310227,1.1610968010709708e-17,0.07778011794723122,29.68560744259305,91.5682849459947,0.010101010101010095
100.0,0.19306977288832497,200.0,0.2998546206322528,0.9469744632602635,0.3719922157334887,0.2258356660500426,2.7237901732564853,0.08326021546833004,1.1610968010709708e-17,0.0835058372816907,29.68560744259305,93.75047186276615,0.010101010101010095
100.0,0.19306977288832497,500.0,0.29985462063225293,0.9264712755624565,0.38087594556737175,0.2258356660500426,2.7486765082113447,0.0825827423406189,1.1610968010709708e-17,0.08080144975300366,29.68560744259305,91.72065628068323,0.010101010101010097
100.0,0.19306977288832497,1000.0,0.29985462063225293,0.9853518930385977,0.36730952621274815,0.2258356660500426,2.6959143585185847,0.08413337298612154,1.1610968010709708e-17,0.09655047972173172,29.68560744259305,97.54983741082117,0.010101010101010102
100.0,0.29935772947204903,100.0,0.2998546206322528,1.4036351315961892,0.2582386724509627,0.2258356660500426,4.198725504715639,0.05404535403955193,1.1610968010709708e-17,0.1279495959293578,29.68560744259305,138.95987802802284,0.010101010101010093
100.0,0.29935772947204903,200.0,0.2998546206322528,1.4844910631408217,0.2301385199668742,0.2258356660500426,4.205322187501213,0.05402559684398964,1.1610968010709708e-17,0.10860432615103645,29.68560744259305,146.9646152509414,0.010101010101010098
100.0,0.29935772947204903,500.0,0.29985462063225293,1.424728861872932,0.24545629956998735,0.2258356660500426,4.191182121743973,0.05410653612234816,1.1610968010709708e-17,0.12050159398752903,29.68560744259305,141.04815732542033,0.010101010101010095
100.0,0.29935772947204903,1000.0,0.29985462063225293,1.3747943397706521,0.24974425322918775,0.2258356660500426,4.245817042820135,0.05340767191800959,1.1610968010709708e-17,0.11364940809351629,29.68560744259305,136.1046396372946,0.010101010101010097
100.0,0.46415888336127775,100.0,0.2998546206322528,2.060760723662871,0.16884351709110906,0.2258356660500426,6.509832020643015,0.034857582577839705,1.1610968010709708e-17,0.18381116937644376,29.68560744259305,204.0153116426244,0.010101010101010093
100.0,0.46415888336127775,200.0,0.2998546206322528,1.9898348678913504,0.1785485335654781,0.2258356660500426,6.466523485239649,0.03509238739917298,1.1610968010709708e-17,0.18078094234159672,29.68560744259305,196.99365192124387,0.010101010101010091
100.0,0.46415888336127775,500.0,0.29985462063225293,2.1827184441273038,0.16230656163299817,0.2258356660500426,6.600589886326908,0.03442579289391948,1.1610968010709708e-17,0.19361814912925743,29.68560744259305,216.0891259686032,0.010101010101010095
100.0,0.46415888336127775,1000.0,0.29985462063225293,2.1158834588125255,0.1646223513355685,0.2258356660500426,6.52894845525516,0.034826128956333934,1.1610968010709708e-17,0.1727419923009833,29.68560744259305,209.47246242244017,0.010101010101010093
100.0,0.7196856730011514,100.0,0.2998546206322528,3.240925030336574,0.109228247495288,0.2258356660500426,10.191324524286511,0.022257438256086382,1.1610968010709708e-17,0.2869743859835369,29.68560744259305,320.851578003321,0.010101010101010097
100.0,0.7196856730011514,200.0,0.2998546206322528,3.4279382093749193,0.10324251749807355,0.2258356660500426,10.176039468047383,0.022298627300726865,1.1610968010709708e-17,0.3164970458196775,29.68560744259305,339.3658827281172,0.010101010101010097
100.0,0.7196856730011514,500.0,0.29985462063225293,3.3192016991397217,0.10592923229719459,0.2258356660500426,10.209013789095485,0.022257461190326015,1.1610968010709708e-17,0.26997396424849573,29.68560744259305,328.6009682148327,0.010101010101010095
100.0,0.7196856730011514,1000.0,0.29985462063225293,2.890894735987077,0.11987635731802301,0.2258356660500426,10.073427446210427,0.022540346383328375,1.1610968010709708e-17,0.24116547510642602,29.68560744259305,286.19857886272064,0.0101010101010101
100.0,1.115883992507748,100.0,0.2998546206322528,5.0736601545430915,0.0689814132090845,0.2258356660500426,15.777014760558917,0.014384646526031792,1.1610968010709708e-17,0.4200602509609498,29.68560744259305,502.2923552997664,0.010101010101010093
100.0,1.115883992507748,200.0,0.2998546206322528,5.224244215625692,0.06725526930569083,0.2258356660500426,15.731811662391415,0.01442556770151551,1.1610968010709708e-17,0.46450509142618873,29.68560744259305,517.2001773469439,0.010101010101010095
100.0,1.115883992507748,500.0,0.29985462063225293,4.866368618107339,0.07262748723464314,0.2258356660500426,15.807985876096863,0.014374703615697782,1.1610968010709708e-17,0.44998586077971925,29.68560744259305,481.7704931926268,0.010101010101010097
100.0,1.115883992507748,1000.0,0.29985462063225293,5.054778939743265,0.07146760207140222,0.2258356660500426,15.69571800627819,0.014462085390112867,1.1610968010709708e-17,0.46990597930486067,29.68560744259305,500.42311503458336,0.010101010101010098
100.0,1.7301957388458944,100.0,0.2998546206322528,8.20414377544904,0.043005194726673385,0.2258356660500426,24.573088562975546,0.00923188804286402,1.1610968010709708e-17,0.7241181701254069,29.68560744259305,812.2102337694556,0.010101010101010093
100.0,1.7301957388458944,200.0,0.2998546206322528,8.227588339795778,0.043592268112895904,0.2258356660500426,24.458264692338954,0.00928089361126099,1.1610968010709708e-17,0.8055373214893728,29.68560744259305,814.5312456397826,0.010101010101010095
100.0,1.7301957388458944,500.0,0.29985462063225293,7.679323586870204,0.045637397876934126,0.2258356660500426,24.469431782242104,0.009272605272361274,1.1610968010709708e-17,0.7183470136915582,29.68560744259305,760.2530351001508,0.010101010101010093
100.0,1.7301957388458944,1000.0,0.29985462063225293,8.19570548308941,0.04401724818095791,0.2258356660500426,24.145927415659006,0.009399175564178349,1.1610968010709708e-17,0.8033497356765527,29.68560744259305,811.3748428258523,0.010101010101010093
100.0,2.6826957952797246,100.0,0.2998546206322528,12.627694483721875,0.02804370076892011,0.2258356660500426,38.219251813470386,0.005940016519399443,1.1610968010709708e-17,1.1695795873360728,29.68560744259305,1250.1417538884666,0.010101010101010093
100.0,2.6826957952797246,200.0,0.2998546206322528,12.738576602381395,0.02868277340542861,0.2258356660500426,37.934610417732834,0.005975671468407544,1.1610968010709708e-17,1.2682464430150961,29.68560744259305,1261.1190836357594,0.010101010101010091
100.0,2.6826957952797246,500.0,0.29985462063225293,12.409005899781132,0.028331845484370385,0.2258356660500426,37.851194328230584,0.005994586736150172,1.1610968010709708e-17,1.0528379891884565,29.68560744259305,1228.4915840783326,0.010101010101010097
100.0,2.6826957952797246,1000.0,0.29985462063225293,12.863417080104389,0.0273803236589348,0.2258356660500426,37.969246048491115,0.005976398134050158,1.1610968010709708e-17,1.2092941952435086,29.68560744259305,1273.4782909303349,0.010101010101010098
100.0,4.159562163071843,100.0,0.2998546206322528,19.409601287253494,0.018372275738480954,0.2258356660500426,58.601588938965214,0.003870963097739268,1.1610968010709708e-17,1.868492348507023,29.68560744259305,1921.5505274380976,0.010101010101010093
100.0,4.159562163071843,200.0,0.2998546206322528,17.61699824012801,0.0203513851986189,0.2258356660500426,58.515111236427586,0.003879479822847696,1.1610968010709708e-17,1.6886344281184136,29.68560744259305,1744.082825772674,0.010101010101010095
100.0,4.159562163071843,500.0,0.29985462063225293,18.76813053825295,0.018570276365191186,0.2258356660500426,58.77986626745362,0.003864012053724775,1.1610968010709708e-17,1.63060540808698,29.68560744259305,1858.044923287043,0.010101010101010097
100.0,4.159562163071843,1000.0,0.29985462063225293,18.287953568601047,0.019572057220587413,0.2258356660500426,58.330668715921945,0.003888926634327238,1.1610968010709708e-17,1.785418325726977,29.68560744259305,1810.5074032915052,0.010101010101010093
100.0,6.449466771037621,100.0,0.2998546206322528,28.32085328839953,0.012568780195995905,0.2258356660500426,90.70902994506896,0.002503394753593814,1.1610968010709708e-17,2.9031248943318255,29.68560744259305,2803.764475551556,0.010101010101010091
100.0,6.449466771037621,200.0,0.2998546206322528,26.50240186249711,0.013444863523289566,0.2258356660500426,90.54311443863358,0.0025057953573198433,1.1610968010709708e-17,2.4397495308555537,29.68560744259305,2623.7377843872155,0.010101010101010095
100.0,6.449466771037621,500.0,0.29985462063225293,28.310047294555616,0.012261608613164911,0.2258356660500426,91.74988720385625,0.0024730958866691056,1.1610968010709708e-17,2.379820287236582,29.68560744259305,2802.6946821610077,0.010101010101010095
100.0,6.449466771037621,1000.0,0.29985462063225293,28.587772934601276,0.012447947956311012,0.2258356660500426,90.17097252095569,0.002519491947472314,1.1610968010709708e-17,2.716953501646697,29.68560744259305,2830.1895205255264,0.0101010101010101
100.0,10.0,100.0,0.2998546206322528,45.856026396857914,0.007695467739831346,0.2258356660500426,141.87333506691925,0.0016005992182216294,1.1610968010709708e-17,4.073583922553158,29.68560744259305,4539.746613288936,0.010101010101010095
100.0,10.0,200.0,0.2998546206322528,45.92183422233333,0.007659785721672007,0.2258356660500426,140.28649521919004,0.0016168429809656896,1.1610968010709708e-17,4.062224819808204,29.68560744259305,4546.261588011,0.010101010101010102
100.0,10.0,500.0,0.29985462063225293,41.878299886911684,0.00809679762853883,0.2258356660500426,138.78187187560255,0.0016366984524883341,1.1610968010709708e-17,3.376910088283445,29.68560744259305,4145.951688804259,0.010101010101010095
100.0,10.0,1000.0,0.29985462063225293,42.43607114529167,0.008026759851686356,0.2258356660500426,139.9658611396671,0.0016203250445263038,1.1610968010709708e-17,3.2174586414389377,29.68560744259305,4201.171043383878,0.010101010101010095
200.0,0.001,100.0,0.2998403653901534,0.30036195256355425,0.9985683209108422,0.1592914074970504,0.1602712928716336,0.9939399664701892,1.1610968010709708e-17,0.0010957664898356787,59.668232712640595,59.7720285601473,0.005025125628140704
200.0,0.001,200.0,0.2998403653901534,0.300991358104622,0.9964473307509971,0.1592914074970504,0.16038215756289362,0.9932718324664894,1.1610968010709708e-17,0.0010388490583794908,59.668232712640595,59.897280262819805,0.005025125628140702
200.0,0.001,500.0,0.2998403653901534,0.29924806438076573,1.0024131041875612,0.15929140749705042,0.16043446868757916,0.9929459130968585,0.0,0.0012994125549835537,59.668232712640574,59.5503648117724,0.005025125628140702
200.0,0.001,1000.0,0.2998403653901534,0.2998940660332551,1.0001552883847302,0.15929140749705042,0.1604766710532905,0.9926957834558573,0.0,0.001147764363635958,59.668232712640574,59.67891914061778,0.005025125628140702
200.0,0.0015505157798326253,100.0,0.2998403653901534,0.3014132361234512,0.9956365287007255,0.1592914074970504,0.16243988762947456,0.9808004730859093,1.1610968010709708e-17,0.001847143924745124,59.668232712640595,59.9812339885668,0.005025125628140703
200.0,0.0015505157798326253,200.0,0.2998403653901534,0.3010484188684393,0.9967813886159359,0.1592914074970504,0.16231834807780726,0.9815220209043066,1.1610968010709708e-17,0.0017842192153354403,59.668232712640595,59.90863535481941,0.0050251256281407045
200.0,0.0015505157798326253,500.0,0.2998403653901534,0.30074407607440606,0.9976631009176201,0.15929140749705042,0.16228097798974336,0.9817473963584981,0.0,0.0016340222089611673,59.668232712640574,59.84807113880681,0.005025125628140704
200.0,0.0015505157798326253,1000.0,0.2998403653901534,0.3003077151469986,0.9991456090793177,0.15929140749705042,0.16229849679284505,0.9816707273994933,0.0,0.0016650606990381255,59.668232712640574,59.76123531425274,0.005025125628140703
200.0,0.002404099183509972,100.0,0.2998403653901534,0.3015992757592477,0.9960258193351652,0.1592914074970504,0.16615975472228695,0.9591442590464005,1.1610968010709708e-17,0.0027356802442503043,59.668232712640595,60.0182558760903,0.005025125628140703
200.0,0.002404099183509972,200.0,0.2998403653901534,0.30628300331927444,0.9806336483610196,0.1592914074970504,0.16702033026214114,0.9541494364329214,1.1610968010709708e-17,0.002631445877753891,59.668232712640595,60.95031766053562,0.005025125628140704
200.0,0.002404099183509972,500.0,0.2998403653901534,0.3016660552725792,0.9959835575329791,0.15929140749705042,0.16659704151392288,0.9566190622382915,0.0,0.002856432388251496,59.668232712640574,60.03154499924328,0.005025125628140703
200.0,0.002404099183509972,1000.0,0.2998403653901534,0.3002099529599778,1.0007023601833478,0.15929140749705042,0.16574759252528565,0.9613448047663969,0.0,0.002767160976078356,59.668232712640574,59.741780639035596,0.005025125628140703
200.0,0.003727593720314938,100.0,0.2998403653901534,0.3041064912469478,0.9905015973878071,0.1592914074970504,0.17621571066087027,0.9046913531074721,1.1610968010709708e-17,0.004303071898698246,59.668232712640595,60.51719175814264,0.005025125628140701
200.0,0.003727593720314938,200.0,0.2998403653901534,0.3045420863505249,0.9889173034548577,0.1592914074970504,0.17613530250358586,0.9051616012420169,1.1610968010709708e-17,0.004188136834758345,59.668232712640595,60.60387518375446,0.005025125628140703
200.0,0.003727593720314938,500.0,0.2998403653901534,0.3068058798660902,0.9812080676328222,0.15929140749705042,0.17706487901490647,0.9005037441994591,0.0,0.004084825490474718,59.668232712640574,61.05437009335196,0.005025125628140703
200.0,0.003727593720314938,1000.0,0.2998403653901534,0.2981349667099264,1.0089109441445696,0.15929140749705042,0.1751974892362619,0.909856936200965,0.0,0.003537943676647269,59.668232712640574,59.32885837527535,0.005025125628140704
200.0,0.005779692884153313,100.0,0.2998403653901534,0.30990025847487496,0.9764321518185324,0.1592914074970504,0.19684487734796943,0.8101991763058328,1.1610968010709708e-17,0.006368403809699641,59.668232712640595,61.670151436500134,0.005025125628140702
200.0,0.005779692884153313,200.0,0.2998403653901534,0.3099449856572014,0.9766553576257816,0.1592914074970504,0.1968303359256383,0.8105052895304458,1.1610968010709708e-17,0.006349583860276544,59.668232712640595,61.67905214578308,0.005025125628140704
200.0,0.005779692884153313,500.0,0.2998403653901534,0.31129028304337114,0.9717368639092571,0.15929140749705042,0.19682619278167887,0.8104094603713574,0.0,0.006112154508037774,59.668232712640574,61.94676632563086,0.005025125628140704
200.0,0.005779692884153313,1000.0,0.2998403653901534,0.3117504446703555,0.9691765866633326,0.15929140749705042,0.1974894945252132,0.8078093856635775,0.0,0.005668801123542275,59.668232712640574,62.03833848940078,0.005025125628140701
200.0,0.00896150501946605,100.0,0.2998403653901534,0.30838332111439015,0.9889293609544599,0.1592914074970504,0.23788792622407143,0.6710226567340887,1.1610968010709708e-17,0.008073833208935703,59.668232712640595,61.368280901763654,0.005025125628140703
200.0,0.00896150501946605,200.0,0.2998403653901534,0.3149836338521541,0.9669291961863341,0.1592914074970504,0.24022863805021527,0.6643254406817755,1.1610968010709708e-17,0.008347310984166674,59.668232712640595,62.681743136578696,0.005025125628140701
200.0,0.00896150501946605,500.0,0.2998403653901534,0.31529795710765446,0.9705961817251417,0.15929140749705042,0.23886189841915415,0.6682824495206091,0.0,0.009308041083005604,59.668232712640574,62.744293464423244,0.005025125628140703
200.0,0.00896150501946605,1000.0,0.2998403653901534,0.3120015964523588,0.9812181993371338,0.15929140749705042,0.24008338638205381,0.6647182732188758,0.0,0.009375966872496408,59.668232712640574,62.088317694019416,0.005025125628140703
200.0,0.013894954943731374,100.0,0.2998403653901534,0.3159288983263877,0.9822365621827005,0.1592914074970504,0.3192428976322812,0.5000110020345678,1.1610968010709708e-17,0.011945126841102235,59.668232712640595,62.86985076695116,0.005025125628140703
200.0,0.013894954943731374,200.0,0.2998403653901534,0.32106633355745323,0.9730199871678764,0.1592914074970504,0.3187370078187662,0.5008646723335056,1.1610968010709708e-17,0.013546014294644802,59.668232712640595,63.89220037793321,0.005025125628140703
200.0,0.013894954943731374,500.0,0.2998403653901534,0.32859193103280954,0.9476883054542982,0.15929140749705042,0.31799626606092984,0.5022891215248059,0.0,0.012983269327858472,59.668232712640574,65.38979427552911,0.005025125628140703
200.0,0.013894954943731374,1000.0,0.2998403653901534,0.3249314940410398,0.9521924367886027,0.15929140749705042,0.3179946443943603,0.5019585464238454,0.0,0.011848482830174248,59.668232712640574,64.66136731416695,0.005025125628140701
200.0,0.021544346900318832,100.0,0.2998403653901534,0.33636690416718645,0.959184233531557,0.1592914074970504,0.46135892808421886,0.34609255673382655,1.1610968010709708e-17,0.019473311419612564,59.668232712640595,66.93701392927011,0.005025125628140704
200.0,0.021544346900318832,200.0,0.2998403653901534,0.3361567621031306,0.9439323893312274,0.1592914074970504,0.45918742775839905,0.34767949981450097,1.1610968010709708e-17,0.016365199354818435,59.668232712640595,66.89519565852302,0.005025125628140701
200.0,0.021544346900318832,500.0,0.2998403653901534,0.3359781284944458,0.9808594668601275,0.15929140749705042,0.4587670204008031,0.3481021113215725,0.0,0.020672482189009845,59.668232712640574,66.85964757039474,0.005025125628140702
